DATE	NUMARTS	COUNTS	THEMES	LOCATIONS	PERSONS	ORGANIZATIONS	TONE	CAMEOEVENTIDS	SOURCES	SOURCEURLS
20160308	1	AFFECT#800##1#Portugal#PO#PO#39.5#-8#PO;REFUGEES#800##1#Portugal#PO#PO#39.5#-8#PO;AFFECT#800#privatelysponsored#1#Portugal#PO#PO#39.5#-8#PO;REFUGEES#800#privatelysponsored#1#Portugal#PO#PO#39.5#-8#PO;	GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;IMMIGRATION;TAX_FNCACT;TAX_FNCACT_IMMIGRANTS;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2841_FAMILY_REUNIFICATION;WB_2840_INTEGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;AFFECT;REFUGEES;EPU_CATS_MIGRATION_FEAR_MIGRATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2480_POST_CONFLICT_RECONSTRUCTION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2488_POPULATION_RESETTLEMENT;WB_2665_REFUGEE_RESETTLEMENT;WB_2837_IMMIGRATION;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TAX_FNCACT_LADY;UNGP_FORESTS_RIVERS_OCEANS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_POR;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;	1#Canada#CA#CA#60#-95#CA;1#Portugal#PO#PO#39.5#-8#PO;1#Syria#SY#SY#35#38#SY;3#Washington, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871	taylor kinney	brampton multicultural community centre	-0.900900900900901,1.8018018018018,2.7027027027027,4.5045045045045,19.2192192192192,0.3003003003003	519170575,519170576,519171093	ambienteja.info	http://ambienteja.info/2016/03/08/canada-plans-significant-increase-to-immigration-in-2016.html
20160308	1		SURVEILLANCE;TAX_DISEASE;TAX_DISEASE_MICROCEPHALY;TAX_DISEASE_ZIKA_VIRUS;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;GENERAL_HEALTH;MEDICAL;TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_DISEASE_RASH;WB_1406_DISEASES;UNGP_HEALTHCARE;CRISISLEX_T11_UPDATESSYMPATHY;TAX_DISEASE_INFECTION;PROTEST;UNGP_FORESTS_RIVERS_OCEANS;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;	4#Pernambuco, Estado De Pernambuco, Brazil#BR#BR30#-8.05#-34.9#-665520;1#Brazil#BR#BR#-10#-55#BR;4#Bahia, Bahia, Brazil#BR#BR05#-12.9833#-38.5167#-667833		brazil ministry of health by	-5.22273425499232,2.45775729646697,7.68049155145929,10.1382488479263,17.6651305683564,0.307219662058372		blogspot.com	http://afludiary.blogspot.com/2016/03/mmwr-increase-in-microcephaly-in-areas.html
20160308	1		SOC_EXPRESSREGRET;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT;TAX_FNCACT_STUDENTS;SOC_POINTSOFINTEREST_SCHOOLS;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_AMBASSADOR;TAX_ECON_PRICE;WB_1948_SUBSIDIES;WB_695_POVERTY;WB_706_EVIDENCE_BASED_POLICY;UNGP_FORESTS_RIVERS_OCEANS;WB_470_EDUCATION;TAX_FNCACT_MANAGER;TAX_FNCACT_EDITORS;TAX_FNCACT_WORKERS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;MEDIA_MSM;	1#United Kingdom#UK#UK#54#-2#UK	teresa bendoris;karen gillan	higher drama at eden court;eden court eden court;highland council;eden court	1.1866235167206,3.66774541531823,2.48112189859763,6.14886731391586,19.848975188781,2.37324703344121	519082973	allmediascotland.com	http://www.allmediascotland.com/media-releases/116035/media-release-impacts-of-cuts-felt-immediately-as-eden-court-announce-cancellation-of-svq-qualification-national-5-drama/
20160308	1		EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;TAX_FNCACT;TAX_FNCACT_CANDIDATES;ELECTION;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICANS;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_WHITE_HOUSE;TAX_POLITICAL_PARTY_DEMOCRAT;DEMOCRACY;TAX_FNCACT_NOMINEE;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_POLITICAL_PARTY_REPUBLICAN;TAX_FNCACT_CANDIDATE;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;CRISISLEX_C07_SAFETY;KILL;CRISISLEX_T03_DEAD;LEADER;TAX_FNCACT_GOVERNOR;ECON_WORKINGCLASS;TAX_FNCACT_SENATOR;DISASTER_FIRE;NATURAL_DISASTER;NATURAL_DISASTER_LANDSLIDE;TAX_FNCACT_PRESIDENT;ARMEDCONFLICT;	1#United States#US#US#38#-97#US;2#Texas, United States#US#USTX#31.106#-97.6475#TX;3#White House, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;2#Colorado, United States#US#USCO#39.0646#-105.327#CO;2#Florida, United States#US#USFL#27.8333#-81.717#FL;2#Virginia, United States#US#USVA#37.768#-78.2057#VA;2#Wisconsin, United States#US#USWI#44.2563#-89.6385#WI;2#Pennsylvania, United States#US#USPA#40.5773#-77.264#PA;2#Ohio, United States#US#USOH#40.3736#-82.7755#OH;3#Capitol Hill, District Of Columbia, United States#US#USDC#38.889#-77.0003#529313;2#Michigan, United States#US#USMI#43.3504#-84.5603#MI	marco rubio;lyndon johnson;barack obama;kasich rubio;george w bush;john kasich;ronald reagan;barry goldwater;ted cruz	supreme court;white house;electoral college	-1.00755667506297,2.68681780016793,3.6943744752309,6.38119227539882,24.0134340890008,0.251889168765743		redstate.com	http://www.redstate.com/diary/6755mm/2016/03/08/myra-adams-can-republican-candidate-win-270-electoral-votes-november/
20160308	1		GEN_HOLIDAY;TAX_ECON_PRICE;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_ETHNICITY;TAX_ETHNICITY_ASIAN;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_REPRESENTATIVE;TAX_FNCACT_GUIDE;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;USPEC_POLITICS_GENERAL1;EPU_CATS_REGULATION;	4#Kuala Lumpur, Kuala Lumpur, Malaysia#MY#MY14#3.16667#101.7#-2403010;1#Australia#AS#AS#-27#133#AS;4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;1#Ghana#GH#GH#8#-2#GH;4#Perth, Western Australia, Australia#AS#AS08#-31.9333#115.833#-1594675;4#Melbourne, Victoria, Australia#AS#AS07#-37.8167#144.967#-1586844;4#Peninsular Malaysia, Malaysia (General), Malaysia#MY#MY00#4#102#-2392860;4#Penang, Pulau Pinang, Malaysia#MY#MY09#5.41123#100.335#-2403065		airasia;advice evolution pty ltd;bank or insurer;hive empire pty ltd	3.11059907834101,3.68663594470046,0.576036866359447,4.26267281105991,21.889400921659,5.99078341013825	518910105,518911094	finder.com.au	http://www.finder.com.au/cheap-5-night-malaysia-holiday
20160308	1	KILL#79##2#Washington, United States#US#USWA#47.3917#-121.571#wa;CRISISLEX_T03_DEAD#79##2#Washington, United States#US#USWA#47.3917#-121.571#wa;	LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_WHITE_HOUSE;TAX_FNCACT_CHIEF;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_FNCACT_CHIEF_JUSTICE;RESIGNATION;TAX_FNCACT_MARSHALS;KILL;CRISISLEX_T03_DEAD;MANMADE_DISASTER_IMPLIED;EPU_ECONOMY_HISTORIC;UNGP_FORESTS_RIVERS_OCEANS;EPU_POLICY_POLITICAL;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_DEMOCRATS;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;ELECTION;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_MICE;TAX_FNCACT_SENATORS;GRIEVANCES;TAX_FNCACT_POLITICIANS;TAX_FNCACT_ENGINEER;TAX_SPECIAL_ISSUES;TAX_SPECIAL_ISSUES_AFFORDABLE_CARE_ACT;EPU_CATS_HEALTHCARE;TAX_SPECIAL_ISSUES_OBAMACARE;TAX_POLITICAL_PARTY_REPUBLICAN;TAX_FNCACT_SENATOR;TAX_FNCACT_STATE_SENATOR;TAX_FNCACT_LEGISLATOR;TAX_POLITICAL_PARTY_TEA_PARTY;USPEC_POLICY1;EPU_POLICY_SPENDING;TAX_FNCACT_CHAIRMAN;MILITARY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_SOLDIER;TAX_FNCACT_SOLDIER;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_DIRECTOR;SOC_POINTSOFINTEREST_HEADQUARTERS;TAX_FNCACT_VOLUNTEERS;TAX_WEAPONS;TAX_WEAPONS_GUN;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;UNGP_POLITICAL_FREEDOMS;LEGALIZE;TAX_POLITICAL_PARTY_LIBERTARIAN;MEDIA_MSM;TAX_POLITICAL_PARTY_REPUBLICANS;	1#United States#US#US#38#-97#US;2#Nevada, United States#US#USNV#38.4199#-117.122#NV;2#New Hampshire, United States#US#USNH#43.4108#-71.5653#NH;2#District Of Columbia, United States#US#USDC#38.8964#-77.0262#DC;2#South Carolina, United States#US#USSC#33.8191#-80.9066#SC;3#White House, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;2#Iowa, United States#US#USIA#42.0046#-93.214#IA;3#Detroit, Michigan, United States#US#USMI#42.3314#-83.0458#1617959;3#Houston, Texas, United States#US#USTX#29.7633#-95.3633#1380948;2#Ohio, United States#US#USOH#40.3736#-82.7755#OH;2#Michigan, United States#US#USMI#43.3504#-84.5603#MI;3#Washington, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;1#Kuwait#KU#KU#29.3375#47.6581#KU	winston churchill;marco rubio;ben carson;william rehnquist;john kasich;ronald reagan;ron edmonds;patrick colbeck;justice warren e burger;jeb bush;justice scalia;ted cruz	supreme court;u s marshals service;white house	0.217627856365615,2.17627856365615,1.95865070729053,4.13492927094668,18.3895538628945,0.108813928182807	519139472,519139473,519040862,519040863	theoaklandpress.com	http://www.theoaklandpress.com/opinion/20160308/george-will-the-gop-battle-for-michigan
20160308	2		IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;EPU_CATS_MIGRATION_FEAR_MIGRATION;TAX_FNCACT;TAX_FNCACT_MINISTER;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_IMMIGRANTS;TAX_FNCACT_IMMIGRANT;MEDIA_MSM;TAX_FNCACT_WORKERS;USPEC_POLICY1;EPU_POLICY_POLICY;EPU_CATS_REGULATION;MANMADE_DISASTER_IMPLIED;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;AFFECT;REFUGEES;WB_2841_FAMILY_REUNIFICATION;WB_2840_INTEGRATION;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_FNCACT_REPORTER;CRISISLEX_CRISISLEXREC;SELF_IDENTIFIED_HUMANITARIAN_CRISIS;CRISISLEX_C05_NEED_OF_SHELTERS;	1#Canada#CA#CA#60#-95#CA;1#Syria#SY#SY#35#38#SY	john mccallum	parliament on immigration;brampton multicultural community centre	-1.12781954887218,2.63157894736842,3.7593984962406,6.39097744360902,21.9924812030075,0.93984962406015	519130729,519130732,519130729,519130732	bramptonguardian.com;mississauga.com	http://www.bramptonguardian.com/news-story/6381340-immigration-minister-visits-brampton-to-announce-ambitious-immigration-plan-for-2016/<UDIV>http://www.mississauga.com/news-story/6381340-immigration-minister-visits-brampton-to-announce-ambitious-immigration-plan-for-2016/
20160308	2	AFFECT#2000000##1#Greece#GR#GR#39#22#GR;REFUGEES#2000000##1#Greece#GR#GR#39#22#GR;	LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;EPU_CATS_MIGRATION_FEAR_MIGRATION;CRISISLEX_CRISISLEXREC;DELAY;USPEC_UNCERTAINTY1;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;SELF_IDENTIFIED_HUMANITARIAN_CRISIS;MILITARY;BORDER;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;CRISISLEX_C07_SAFETY;SECURITY_SERVICES;WB_2468_CONVENTIONAL_WAR;WB_2462_POLITICAL_VIOLENCE_AND_WAR;AFFECT;REFUGEES;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2840_INTEGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;EPU_CATS_MIGRATION_FEAR_FEAR;TERROR;UNREST_BELLIGERENT;EPU_POLICY;EPU_POLICY_POLITICAL;TAX_ECON_PRICE;TAX_ETHNICITY;TAX_ETHNICITY_ARAB;TAX_FNCACT_PHILOSOPHER;	1#Macedonia#MK#MK#41.8333#22#MK;4#Paris, RhôAlpes, France#FR#FRB9#45.6333#5.73333#-1445327;1#Serbia#RI#RI#43.75#20.75#RI;1#Greece#GR#GR#39#22#GR;1#Turkey#TU#TU#39#35#TU	gjorge ivanov	european union;euroopean union	-5.13141426783479,2.00250312891114,7.13391739674593,9.13642052565707,18.7734668335419,1.00125156445557	519079409,519080435,519081052,518852195,518852196,519079409,519080435,519081052,518852195,518852196	macedoniaonline.eu;macedoniaonline.eu	http://macedoniaonline.eu/content/view/28983/48/<UDIV>http://macedoniaonline.eu/content/view/28983/23/
20160308	2		EPU_CATS_MIGRATION_FEAR_MIGRATION;USPEC_POLICY1;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SERBIAN;GENERAL_GOVERNMENT;AFFECT;REFUGEES;TAX_WORLDLANGUAGES_SLOVENIAN;TAX_FNCACT;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_LEADERS;BORDER;	1##RB#RB###RB;1#Macedonia#MK#MK#41.8333#22#MK;4#Balkans, Greece (General), Greece#GR#GR00#44#23#-815872;1#Slovenia#SI#SI#46#15#SI;1#Turkey#TU#TU#39#35#TU;1#Bulgaria#BU#BU#43#25#BU;1#Croatia#HR#HR#45.1667#15.5#HR;4#Brussels, Bruxelles-Capitale, Belgium#BE#BE11#50.8333#4.33333#-1955538;1#Serbia#RI#RI#43.75#20.75#RI;1#Greece#GR#GR#39#22#GR	miro cerar	serbia ministry of the;serbian ministry of the	-2.93159609120521,2.28013029315961,5.21172638436482,7.49185667752443,19.8697068403909,0	519138290,519138291,519138668,518901017,518901022,519138710,519138711,519138712,519138290,519138291,519138668,518901017,518901022,519138710,519138711,519138712	novinite.com;novinite.com	http://www.novinite.com/articles/173443/Balkans+Route+Practically+Closed,+Serbia+Says<UDIV>http://www.novinite.com/articles/173443/Balkans+Migrant+Route+Practically+Closed,+Serbia+Says
20160308	1		TAX_FNCACT;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;CRISISLEX_C07_SAFETY;TAX_FNCACT_CHIEF;MILITARY;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_ASSISTANT;TAX_FNCACT_SECRETARY;TAX_FNCACT_OFFICIALS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TERROR;WB_2467_TERRORISM;WB_2433_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;LEGISLATION;EPU_POLICY_LAW;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;SUICIDE_ATTACK;	4#Shabqadar, North-West Frontier, Pakistan#PK#PK03#34.2139#71.5552#-2773858;1#Pakistan#PK#PK#30#70#PK;4#Islamabad, Islamabad, Pakistan#PK#PK08#33.7#73.1667#-2762812	raheel sharif;ishaq dar;chaudhry nisar ali khan	national security advisor nasir khan janjua;foreign affairs tariq fatemi;army staff;law enforcement agency	-4.82758620689655,2.75862068965517,7.58620689655172,10.3448275862069,15.1724137931034,0	518986514,518987138,518987139,518987141,518987142,518987180,518987181,518983355,518987538,518987728,518987729	dailymessenger.com.pk	http://dailymessenger.com.pk/2016/03/08/pm-army-chief-discuss-national-security/
20160308	1		TAX_FNCACT;TAX_FNCACT_LEADERS;EPU_CATS_MIGRATION_FEAR_MIGRATION;MOVEMENT_GENERAL;TAX_FNCACT_CITIZENS;CORRUPTION;CRISISLEX_CRISISLEXREC;MARITIME_INCIDENT;MARITIME;MANMADE_DISASTER_IMPLIED;TAX_ETHNICITY;TAX_ETHNICITY_GREEK;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_GREEK;AFFECT;REFUGEES;EXTREMISM;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;VETO;USPEC_UNCERTAINTY1;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2480_POST_CONFLICT_RECONSTRUCTION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2488_POPULATION_RESETTLEMENT;TAX_RELIGION;TAX_RELIGION_MUSLIM;TAX_ETHNICITY_MUSLIM;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;WB_2203_HUMAN_RIGHTS;WB_2514_HUMAN_RIGHTS_NORMS_AND_MECHANISMS;WB_2516_HUMANITARIAN_LAW;TAX_ECON_PRICE;EDUCATION;WB_470_EDUCATION;TAX_ETHNICITY_GERMAN;TAX_WORLDLANGUAGES_GERMAN;TAX_FNCACT_CHANCELLOR;TAX_FNCACT_DIPLOMAT;TAX_ETHNICITY_TURKISH;TAX_WORLDLANGUAGES_TURKISH;ECON_BANKRUPTCY;NEGOTIATIONS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;TAX_FNCACT_MINISTER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_SPOKESMAN;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;EPU_POLICY_POLITICAL;CRISISLEX_C07_SAFETY;GENERAL_GOVERNMENT;WB_137_WATER;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1671_MINIMUM_WAGES;WB_1668_LABOR_STANDARDS;EPU_CATS_REGULATION;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;TAX_ETHNICITY_ROMANIAN;TAX_WORLDLANGUAGES_ROMANIAN;TAX_ETHNICITY_BULGARIAN;TAX_WORLDLANGUAGES_BULGARIAN;WB_135_TRANSPORT;PUBLIC_TRANSPORT;TAX_FNCACT_DEPUTY;TAX_FNCACT_AMBASSADOR;	4#Istanbul, Istanbul, Turkey#TU#TU34#41.0186#28.9647#-755070;1#Germany#GM#GM#51#9#GM;1#Afghanistan#AF#AF#33#65#AF;1#Algeria#AG#AG#28#3#AG;1#Turkey#TU#TU#39#35#TU;1#Syria#SY#SY#35#38#SY;4#Erdo, Pest, Hungary#HU#HU16#47.1667#19.3333#-852791;1#Pakistan#PK#PK#30#70#PK;1#United Kingdom#UK#UK#54#-2#UK;1#Iraq#IZ#IZ#33#44#IZ;1#Hungary#HU#HU#47#20#HU;1#Bulgaria#BU#BU#43#25#BU;1#Cyprus#CY#CY#35#33#CY;1#France#FR#FR#46#2#FR;1#Greece#GR#GR#39#22#GR;1#Romania#RO#RO#46#25#RO	steven woolfe;angela merkel;ahmet davutoglu;david cameron;david davis;viktor orban	european parliament	-3.37601862630966,2.09545983701979,5.47147846332945,7.56693830034924,21.1874272409779,0.69848661233993		breitbart.com	http://www.breitbart.com/london/2016/03/08/uk-blackmailed-out-of-250-million-in-turkey-migrant-deal-unlikely-to-reduce-numbers/
20160308	1		UNGP_FORESTS_RIVERS_OCEANS;USPEC_POLITICS_GENERAL1;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;GOV_LOCALGOV;WB_2142_LOCAL_GOVERNMENT;WB_1502_EDUCATIONAL_DECENTRALIZATION;WB_470_EDUCATION;WB_1497_EDUCATION_MANAGEMENT_AND_ADMINISTRATION;TAX_FNCACT;TAX_FNCACT_CITIZEN;TAX_FNCACT_CHAIRPERSON;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMANS;WB_1968_CROP_SELECTION_AND_PRODUCTION;WB_174_CROP_PRODUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_1949_CLIMATE_SMART_AGRICULTURE;	4#Killaloe, Clare, Ireland#EI#EI03#52.8067#-8.44361#-1503755;1#Ireland#EI#EI#53#-8#EI;4#Mountshannon, Clare, Ireland#EI#EI03#52.9306#-8.42583#-1504675	josephine o brien;michael begley;cllr pat hayes;pat burke;brendan keogh;pat hayes;cllr michael begley;linda herman;alan o callaghan;john kavanagh;karen foley	national tidy towns;national tree;steering committee;community participation;community groups;mountshannon tidy towns committee;community local government;clare county council;tree council of ireland;department of the environment	4.30711610486891,4.49438202247191,0.187265917602996,4.68164794007491,17.2284644194757,1.12359550561798		clareherald.com	http://clareherald.com/2016/03/1916-commemorative-ceremony-in-mountshannon-launches-tree-week-5467/
20160308	2		CRISISLEX_CRISISLEXREC;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;WB_698_TRADE;MANMADE_DISASTER_IMPLIED;TAX_FNCACT;TAX_FNCACT_DIRECTOR;TAX_FNCACT_ACTOR;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;	1#United States#US#US#38#-97#US;2#Puerto Rico, United States#US#USPR#18.2766#-66.335#PR;2#California, United States#US#USCA#36.17#-119.746#CA;3#Long Beach, California, United States#US#USCA#33.767#-118.189#1652747;1#Argentina#AR#AR#-34#-64#AR;3#World Trade Center, California, United States#US#USCA#34.0542#-118.254#1744912	charlie sheen;luis guzman;avon barksdale;whoopi goldberg;martin guigui	world trade center;united states	-3.78378378378378,1.62162162162162,5.40540540540541,7.02702702702703,21.6216216216216,0	518930070,518930070	france24.com;arabnews.com	http://www.france24.com/en/20160308-charlie-sheen-whoopi-goldberg-starring-911-drama<UDIV>http://www.arabnews.com/offbeat/news/892186
20160308	1			4#Penrith, New South Wales, Australia#AS#AS02#-33.75#150.7#-1594531;4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;4#Brookvale, New South Wales, Australia#AS#AS02#-33.7667#151.267#398024;4#Melbourne, Victoria, Australia#AS#AS07#-37.8167#144.967#-1586844;4#Campbelltown, New South Wales, Australia#AS#AS02#-34.0667#150.817#-1563870;4#Townsville, Queensland, Australia#AS#AS04#-19.2664#146.806#-1605526;4#Cronulla, New South Wales, Australia#AS#AS02#-34.05#151.15#-1568097;4#Canberra, Australian Capital Territory, Australia#AS#AS01#-35.2833#149.217#-1563952	adam reynolds;james maloney;nathan brown;issac luke;anthony griffin;trent merrin;kieran foran;paul gallen;andrew mcfadden;blake austin;shaun johnson;roger tuivasa-sheck;jason taylor;apisai koroisau;corey norman;mitchell moses;john sutton;aidan sezer;sea eagles;elijah taylor;trent hodkinson;brett morris;james segeyaro;nate myles;james roberts;trent barrett;james graham;josh reynolds-moses mbye;matt moylan		-0.48780487804878,3.82113821138211,4.30894308943089,8.13008130081301,23.0081300813008,0.32520325203252		nrl.com	http://www.nrl.com/nrl-power-rankings-round-1/tabid/10874/newsid/93565/default.aspx
